month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
202006,92688,"rancho santa margarita, ca",1443,2710,111,3739,68.377915,93.4580135608375,43.29781685418374,21.5,-0.14,-3.5,-0.48809523809523814,-20.5,-47,0.10674406405861014,2.133763957293369,0.9588,620000,0.013071895424836555,0.008130081300812941,1.8105,0,4,92688
202007,92688,"rancho santa margarita, ca",1443,3018,-308,3527,65.82191,94.9949576065439,36.64886266014268,18,-0.16279069767441856,-3.5,-0.5714285714285714,-24,-39.5,-0.012675996350906993,2.260611006701848,0.8572,604999,-0.02419516129032262,0.008333347222245324,1.7335,0,4,92688
201708,92688,"rancho santa margarita, ca",1443,2117,,,76.903655,97.2227304328735,56.58458048227158,19,,,,,-47.5,,,1.1272,603700,,,2.1638,0,4,92688
201709,92688,"rancho santa margarita, ca",1443,2371,,,74.318953,93.40651325626345,55.23139199883301,30,,,,,-41,,,1.1251,549000,,,1.9711,0,4,92688
201710,92688,"rancho santa margarita, ca",1443,1745,,,79.204026,96.88929551692588,61.518755718206776,23,,,,,-51.5,,,1.2507,519725,,,1.8729,1,4,92688
201711,92688,"rancho santa margarita, ca",1443,974,,,85.637712,98.17534327043101,73.10008076951317,19,,,,,-58.5,,,1.5435,562450,,,2.0453,0,4,92688
201712,92688,"rancho santa margarita, ca",1443,803,,,87.285046,97.06153109695475,77.5085613285709,30,,,,,-55,,,1.7124,590000,,,2.1763,0,4,92688
201801,92688,"rancho santa margarita, ca",1443,805,,,87.911072,97.99874227795658,77.82340102837273,15.5,,,,,-74.5,,,1.7456,582500,,,2.1449,1,4,92688
201802,92688,"rancho santa margarita, ca",1443,1738,,,80.208102,97.04510108864697,63.37110271791454,15.5,,,,,-69,,,1.2863,629900,,,2.272,0,4,92688
201803,92688,"rancho santa margarita, ca",1443,2268,,,76.404329,96.45512773319591,56.35353014797909,16,,,,,-49,,,1.1308,659000,,,2.2803,0,4,92688
